
1 ; 1753260 ; 213113000 ; 498360000
1 ; 1753260 ; 152176700 ; 420672500
1 ; 1753260 ; 144592700 ; 394046900
1 ; 1753260 ; 144512500 ; 395405400
1 ; 1753260 ; 145391000 ; 396375800
1 ; 1753260 ; 144326700 ; 395294500
1 ; 1753260 ; 143581400 ; 397270300
1 ; 1753260 ; 145057500 ; 394331300
1 ; 1753260 ; 143983900 ; 398214500
1 ; 1753260 ; 146014500 ; 398572700
