
1 ; 1753260 ; 158429700 ; 417722800
1 ; 1753260 ; 141358600 ; 390537000
1 ; 1753260 ; 141990700 ; 384563700
1 ; 1753260 ; 139104000 ; 387401100
1 ; 1753260 ; 140435400 ; 383238100
1 ; 1753260 ; 139596800 ; 382843500
1 ; 1753260 ; 139503600 ; 380778200
1 ; 1753260 ; 139147800 ; 382017300
1 ; 1753260 ; 139759800 ; 382095700
1 ; 1753260 ; 139602600 ; 380892500
